Date,Wednesday,Wednesday Open,Wednesday High,Wednesday Low,Wednesday Close,Wednesday Average
2021-06-02 00:00:00-04:00,2021-06-02 00:00:00-04:00,400.88031670856907,401.70045953036913,399.8504017190129,400.8421630859375,400.775430624691
2021-06-09 00:00:00-04:00,2021-06-09 00:00:00-04:00,403.5599846645479,403.6362919004975,401.87205812837755,402.1009216308594,402.7541750144375
2021-06-16 00:00:00-04:00,2021-06-16 00:00:00-04:00,404.9427644552971,405.1716279548911,400.45114365966697,402.5395812988281,402.81138580727907
2021-06-23 00:00:00-04:00,2021-06-23 00:00:00-04:00,404.8897696743251,405.7125662170332,404.2391822873619,404.3252868652344,404.97587425219757
2021-06-30 00:00:00-04:00,2021-06-30 00:00:00-04:00,408.736006366886,410.2381213372832,408.70730483487375,409.54925537109375,409.47271308607844
2021-07-07 00:00:00-04:00,2021-07-07 00:00:00-04:00,414.9070917118846,415.95952986486355,412.85007075709143,415.6724853515625,414.4048003109775
2021-07-14 00:00:00-04:00,2021-07-14 00:00:00-04:00,418.4853600355779,418.9828921887498,416.10304527961546,417.3755187988281,417.54296873418264
2021-07-21 00:00:00-04:00,2021-07-21 00:00:00-04:00,413.64415149535586,415.90211229004325,412.3716780442642,415.7585754394531,414.13689516715374
2021-07-28 00:00:00-04:00,2021-07-28 00:00:00-04:00,420.6667340554056,421.259918474579,418.3992255895162,419.8534851074219,419.8295720320476
2021-08-04 00:00:00-04:00,2021-08-04 00:00:00-04:00,420.76243342677316,422.0444838189666,419.7578506352314,419.9970397949219,420.901167227099
2021-08-11 00:00:00-04:00,2021-08-11 00:00:00-04:00,424.6277559816066,424.6851590464743,423.47963628845815,424.5894775390625,424.08239766746624
2021-08-18 00:00:00-04:00,2021-08-18 00:00:00-04:00,423.80489325429767,425.4026896154302,419.93961763199184,420.1883544921875,422.671153623711
2021-08-25 00:00:00-04:00,2021-08-25 00:00:00-04:00,428.78965953767045,430.0238546479709,428.4069335025198,429.4976501464844,429.21539407524534
2021-09-01 00:00:00-04:00,2021-09-01 00:00:00-04:00,432.9898397981776,433.51604434045527,432.02350612093755,432.2626953125,432.7697752306964
2021-09-08 00:00:00-04:00,2021-09-08 00:00:00-04:00,431.3920387074883,432.1383077590498,429.4497945934827,431.4111633300781,430.79405117626624
2021-09-15 00:00:00-04:00,2021-09-15 00:00:00-04:00,425.39314046630625,429.0192563743268,424.26417461773815,428.5121765136719,426.6417154960325
2021-09-22 00:00:00-04:00,2021-09-22 00:00:00-04:00,418.5302725410217,422.3503737437651,416.32269417895264,420.2675476074219,419.3365339613589
2021-09-29 00:00:00-04:00,2021-09-29 00:00:00-04:00,417.70485715705627,419.48053336945435,416.4186994425648,416.9945983886719,417.94961640600957
2021-10-06 00:00:00-04:00,2021-10-06 00:00:00-04:00,412.0227120090324,417.6376756489973,410.3622389671251,417.426513671875,413.9999573080612
2021-10-13 00:00:00-04:00,2021-10-13 00:00:00-04:00,417.244103554391,418.5302611807614,414.201485018747,417.6952209472656,416.3658730997542
2021-10-20 00:00:00-04:00,2021-10-20 00:00:00-04:00,433.00437006421777,434.54009064908917,432.8891961463533,434.2329406738281,433.71464339772126
2021-10-27 00:00:00-04:00,2021-10-27 00:00:00-04:00,438.1106082722293,438.79207344899277,435.6246443972275,435.7014465332031,437.20835892311015
2021-11-03 00:00:00-04:00,2021-11-03 00:00:00-04:00,442.7657670474021,446.4610866890001,442.3146496476522,446.0483703613281,444.3878681683261
2021-11-10 00:00:00-05:00,2021-11-10 00:00:00-05:00,446.8738574268689,448.60155438350824,443.4761090658793,444.99261474609375,446.03883172469375
2021-11-17 00:00:00-05:00,2021-11-17 00:00:00-05:00,450.1563957707465,450.3387642445441,448.6974772718005,449.3309631347656,449.5181207581723
2021-11-24 00:00:00-05:00,2021-11-24 00:00:00-05:00,447.3345330729766,450.7035168686521,446.4994928172982,450.5787353515625,448.60150484297515
2021-12-01 00:00:00-05:00,2021-12-01 00:00:00-05:00,443.0921481090797,446.00040698024577,432.19816486265813,432.39971923828125,439.09928592145195
2021-12-08 00:00:00-05:00,2021-12-08 00:00:00-05:00,449.8684250410139,451.11618148599786,448.0735339268939,450.65545654296875,449.59485770644585
2021-12-15 00:00:00-05:00,2021-12-15 00:00:00-05:00,444.8006553253954,451.9417029526735,442.22831050179536,451.6921691894531,447.08500672723443
2021-12-22 00:00:00-05:00,2021-12-22 00:00:00-05:00,445.7564912552459,450.5917138131181,445.5541993822815,450.47613525390625,448.0729565976998
2021-12-29 00:00:00-05:00,2021-12-29 00:00:00-05:00,459.4241648443921,460.9459980338532,458.40318182230067,459.90576171875,459.6745899280769
2022-01-05 00:00:00-05:00,2022-01-05 00:00:00-05:00,459.59761911660564,460.3874451937636,451.0444523160318,451.1407775878906,455.7159487548977
2022-01-12 00:00:00-05:00,2022-01-12 00:00:00-05:00,454.23262134404524,455.78337885443415,451.68016331165865,453.68359375,453.7317710830464
2022-01-19 00:00:00-05:00,2022-01-19 00:00:00-05:00,441.2680148806652,442.6935230040079,434.84349879764505,435.1228332519531,438.76851090082647
2022-01-26 00:00:00-05:00,2022-01-26 00:00:00-05:00,424.4987944040797,427.69660503813304,413.07530006727,417.428955078125,420.3859525527015
2022-02-02 00:00:00-05:00,2022-02-02 00:00:00-05:00,438.73483948327976,441.25840290191036,436.37500257354554,440.5167541503906,438.81670273772795
2022-02-09 00:00:00-05:00,2022-02-09 00:00:00-05:00,438.4651206851661,441.0272199417941,438.262858200111,440.6997375488281,439.6450390709525
2022-02-16 00:00:00-05:00,2022-02-16 00:00:00-05:00,427.5907041620833,431.5687000739846,425.6739575136686,430.1624450683594,428.6213287938266
2022-02-23 00:00:00-05:00,2022-02-23 00:00:00-05:00,416.7354448775209,417.3133670528118,405.84172504150587,406.4196472167969,411.5775460471589
2022-03-02 00:00:00-05:00,2022-03-02 00:00:00-05:00,416.456130737688,423.5356115928266,415.6855873959678,421.7729797363281,419.6105994943972
2022-03-09 00:00:00-05:00,2022-03-09 00:00:00-05:00,409.49227135259616,413.7014240191986,407.2576544357797,411.6787109375,410.47953922748917
2022-03-16 00:00:00-04:00,2022-03-16 00:00:00-04:00,414.06740504477483,419.6442760940108,409.16472263803007,419.58648681640625,414.40449936602045
2022-03-23 00:00:00-04:00,2022-03-23 00:00:00-04:00,431.7982502160372,433.3248113394819,428.70644278200456,428.79339599609375,431.0156270607432
2022-03-30 00:00:00-04:00,2022-03-30 00:00:00-04:00,444.77413569106494,445.6050711255712,441.0349999499414,443.1896057128906,443.3200355377563
2022-04-06 00:00:00-04:00,2022-04-06 00:00:00-04:00,431.7789308699663,433.7499293321665,428.4745613540133,431.4214172363281,431.1122453430899
2022-04-13 00:00:00-04:00,2022-04-13 00:00:00-04:00,423.2184849955895,429.09288335432905,423.0349072825984,428.3199462890625,426.0638953184637
2022-04-20 00:00:00-04:00,2022-04-20 00:00:00-04:00,431.80793057766965,432.43594568304917,428.48424783629264,429.6726379394531,430.46009675967093
2022-04-27 00:00:00-04:00,2022-04-27 00:00:00-04:00,403.13150753772885,408.6194673842958,400.97693125264675,403.1604919433594,404.79819931847123
2022-05-04 00:00:00-04:00,2022-05-04 00:00:00-04:00,402.97689838791564,415.13153642316416,399.7208558454108,414.55181884765625,407.42619613428747
2022-05-11 00:00:00-04:00,2022-05-11 00:00:00-04:00,384.60972180655244,390.37785421148715,378.7063091896109,379.4696044921875,384.54208170054903
2022-05-18 00:00:00-04:00,2022-05-18 00:00:00-04:00,389.85610080567153,390.1459448484376,377.3439787129354,378.60968017578125,383.7449617806865
2022-05-25 00:00:00-04:00,2022-05-25 00:00:00-04:00,379.0444806378709,385.94306380171076,378.63869897273963,383.9333801269531,382.2908813872252
2022-06-01 00:00:00-04:00,2022-06-01 00:00:00-04:00,401.1315393890665,402.1653362185022,393.1701450158572,395.7402038574219,397.6677406171797
2022-06-08 00:00:00-04:00,2022-06-08 00:00:00-04:00,399.9334196455209,401.75952559315584,396.5034706617228,397.3150634765625,399.13149812743933
2022-06-15 00:00:00-04:00,2022-06-15 00:00:00-04:00,364.59996874673897,370.9188340309329,359.5371630708631,366.3777770996094,365.22799855089795
2022-06-22 00:00:00-04:00,2022-06-22 00:00:00-04:00,359.6347844958996,367.49470567617004,359.2078237671813,363.2930603027344,363.35126472167565
2022-06-29 00:00:00-04:00,2022-06-29 00:00:00-04:00,369.9302848446928,370.9394377361247,367.2035761194955,369.066650390625,369.0715069278101
2022-07-06 00:00:00-04:00,2022-07-06 00:00:00-04:00,370.7841565102747,374.4327187119009,368.3485736309393,371.890380859375,371.39064617142014
2022-07-13 00:00:00-04:00,2022-07-13 00:00:00-04:00,363.9819261802347,370.5997863829546,363.55496554696066,367.6013488769531,367.07737596495764
2022-07-20 00:00:00-04:00,2022-07-20 00:00:00-04:00,380.8371234464755,384.5147954917179,379.43980292303337,383.0689392089844,381.9772992073756
2022-07-27 00:00:00-04:00,2022-07-27 00:00:00-04:00,382.6710506402401,390.9385345295912,382.37024149162113,389.153076171875,386.65438801060617
2022-08-03 00:00:00-04:00,2022-08-03 00:00:00-04:00,398.13860215680756,403.35914246235734,397.84750607074835,402.1656188964844,400.6033242665528
2022-08-10 00:00:00-04:00,2022-08-10 00:00:00-04:00,406.36728526000314,407.6869900173081,404.368346394804,407.5414123535156,406.0276682060561
2022-08-17 00:00:00-04:00,2022-08-17 00:00:00-04:00,413.2859105708326,416.769498400876,411.9565224967886,414.00396728515625,414.36301044883226
2022-08-24 00:00:00-04:00,2022-08-24 00:00:00-04:00,399.894994308342,402.80607393651843,399.1963636260916,401.4087829589844,401.00121878130506
2022-08-31 00:00:00-04:00,2022-08-31 00:00:00-04:00,388.07600614397893,389.3471751733285,383.33096189532273,383.466796875,386.33906853432563
2022-09-07 00:00:00-04:00,2022-09-07 00:00:00-04:00,378.85756520640626,386.77570463600006,378.6344014073382,385.9897155761719,382.70505302166913
2022-09-14 00:00:00-04:00,2022-09-14 00:00:00-04:00,382.7778096767448,384.4565426957682,379.5270986093904,382.9039611816406,381.9918206525793
2022-09-21 00:00:00-04:00,2022-09-21 00:00:00-04:00,376.2046720373283,379.3225907354565,367.6986515671559,367.7084045410156,373.51062115130617
2022-09-28 00:00:00-04:00,2022-09-28 00:00:00-04:00,355.03213222223997,362.74893441247207,353.2977978638824,361.02435302734375,358.02336613817727
2022-10-05 00:00:00-04:00,2022-10-05 00:00:00-04:00,363.8110148201302,369.72527159005966,361.4336085437267,367.41607666015625,365.5794400668932
2022-10-12 00:00:00-04:00,2022-10-12 00:00:00-04:00,348.9814931635544,350.5891579934356,347.15944130603253,347.41278076171875,348.8742996497341
2022-10-19 00:00:00-04:00,2022-10-19 00:00:00-04:00,359.52386770800786,362.310512316786,356.17211558629367,359.04644775390625,359.24131395153984
2022-10-26 00:00:00-04:00,2022-10-26 00:00:00-04:00,371.8298111136546,377.63690331358026,371.5667484721765,372.21954345703125,374.6018258928784
2022-11-02 00:00:00-04:00,2022-11-02 00:00:00-04:00,374.0513942617957,378.6600611866165,365.14588797882215,365.2530517578125,371.9029745827193
2022-11-09 00:00:00-05:00,2022-11-09 00:00:00-05:00,370.18323789373244,371.36221786476807,364.02536454892413,364.53204345703125,367.6937912068461
2022-11-16 00:00:00-05:00,2022-11-16 00:00:00-05:00,386.6009511457768,387.57529701082836,384.66201238942045,385.3050842285156,386.1186547001244
2022-11-23 00:00:00-05:00,2022-11-23 00:00:00-05:00,389.29985500029227,392.5931485830242,389.06602152188384,392.09625244140625,390.82958505245404
2022-11-30 00:00:00-05:00,2022-11-30 00:00:00-05:00,385.3440350521863,397.2213134765625,383.38562009115395,397.2213134765625,390.3034667838582
2022-12-07 00:00:00-05:00,2022-12-07 00:00:00-05:00,382.8594952433228,385.49024116970355,381.9143784941081,383.0738525390625,383.70230983190584
2022-12-14 00:00:00-05:00,2022-12-14 00:00:00-05:00,391.307012991229,395.0972325278267,386.14299200619024,389.1537170410156,390.6201122670085
2022-12-21 00:00:00-05:00,2022-12-21 00:00:00-05:00,375.1328183661722,379.2047137299835,374.5846814778918,378.0497131347656,376.89469760393763
2022-12-28 00:00:00-05:00,2022-12-28 00:00:00-05:00,373.2534460694019,375.26984290549274,368.4474657876566,368.682373046875,371.85865434657467
2023-01-04 00:00:00-05:00,2023-01-04 00:00:00-05:00,375.06428664513373,377.7071129192607,371.95164583069584,375.63201904296875,374.82937937497826
2023-01-11 00:00:00-05:00,2023-01-11 00:00:00-05:00,383.92258694438635,387.22120563021065,383.0905839536932,387.14288330078125,385.15589479195194
2023-01-18 00:00:00-05:00,2023-01-18 00:00:00-05:00,390.55898789613354,391.6454637861505,382.9926983461053,383.1982421875,387.3190810661279
2023-01-25 00:00:00-05:00,2023-01-25 00:00:00-05:00,387.56383348785266,392.2132289981746,385.22443909289495,391.8706359863281,388.7188340455348
2023-02-01 00:00:00-05:00,2023-02-01 00:00:00-05:00,396.6277031652995,404.9085431112578,393.82829188473545,402.09930419921875,399.36841749799663
2023-02-08 00:00:00-05:00,2023-02-08 00:00:00-05:00,404.37990742560635,405.7502494379648,401.24767150774517,401.9524230957031,403.49896047285495
2023-02-15 00:00:00-05:00,2023-02-15 00:00:00-05:00,401.65879268565834,405.2902065191088,400.7974263068827,405.2119140625,403.04381641299574
2023-02-22 00:00:00-05:00,2023-02-22 00:00:00-05:00,391.0581624874836,392.63407824808473,388.61111244467526,390.09893798828125,390.62259534637997
2023-03-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,387.03527820873967,388.28816680301856,385.0482745036439,386.37945556640625,386.6682206533312
2023-03-08 00:00:00-05:00,2023-03-08 00:00:00-05:00,389.95217378112756,391.24419367661716,388.19027958891746,390.470947265625,389.7172366327673
2023-03-15 00:00:00-04:00,2023-03-15 00:00:00-04:00,377.7169105402411,381.24063907615414,375.58305997597614,381.03509521484375,378.4118495260651
2023-03-22 00:00:00-04:00,2023-03-22 00:00:00-04:00,391.7744723533173,395.46886165278113,385.2306473371373,385.2699279785156,390.34975449495926
2023-03-29 00:00:00-04:00,2023-03-29 00:00:00-04:00,392.9534821195818,394.5943632828675,391.72528753141626,394.3487243652344,393.15982540714185
2023-04-05 00:00:00-04:00,2023-04-05 00:00:00-04:00,400.7943054491146,401.5705328601077,398.7997185463506,400.4897155761719,400.1851257032291
2023-04-12 00:00:00-04:00,2023-04-12 00:00:00-04:00,404.68522433886335,404.9800090494487,400.3325096447328,400.9318542480469,402.6562593470908
2023-04-19 00:00:00-04:00,2023-04-19 00:00:00-04:00,405.02915957188344,407.8392548120488,404.9702086217558,406.9156799316406,406.4047317169023
2023-04-26 00:00:00-04:00,2023-04-26 00:00:00-04:00,399.62509114762656,400.72554883214565,396.73637473315233,397.3062438964844,398.730961782649
2023-05-03 00:00:00-04:00,2023-05-03 00:00:00-04:00,404.18410677568943,406.6503312293158,400.65673533746303,400.9023742675781,403.6535332833894
2023-05-10 00:00:00-04:00,2023-05-10 00:00:00-04:00,406.6601635097366,407.308653878887,401.7375497897254,405.64813232421875,404.5231018343062
2023-05-17 00:00:00-04:00,2023-05-17 00:00:00-04:00,405.1568679540102,408.6056182333184,403.476706023823,407.98663330078125,406.0411621285707
2023-05-24 00:00:00-04:00,2023-05-24 00:00:00-04:00,405.22566974457743,405.61868606124324,402.72996965665413,403.9188537597656,404.1743278589487
2023-05-31 00:00:00-04:00,2023-05-31 00:00:00-04:00,410.98340484855646,411.90700962301986,408.95934246670373,410.5609130859375,410.4331760448618
2023-06-07 00:00:00-04:00,2023-06-07 00:00:00-04:00,420.966175565241,422.1255841197364,418.67680394325447,419.109130859375,420.40119403149544
2023-06-14 00:00:00-04:00,2023-06-14 00:00:00-04:00,429.38669325353266,431.4009205251346,426.0263394314197,429.5537109375,428.71362997827714
2023-06-21 00:00:00-04:00,2023-06-21 00:00:00-04:00,430.1433879600476,430.961925270113,428.33861506835444,428.9402160644531,429.65027016923375
2023-06-28 00:00:00-04:00,2023-06-28 00:00:00-04:00,429.0487278061983,431.4057736012168,428.41757188190013,430.3702697753906,429.9116727415585
2023-07-05 00:00:00-04:00,2023-07-05 00:00:00-04:00,435.81410096674966,437.76679880286986,435.80422928027366,437.01727294921875,436.7855140415718
2023-07-12 00:00:00-04:00,2023-07-12 00:00:00-04:00,440.232291925208,441.30725231919797,438.7726969360619,439.86737060546875,440.03997462762993
2023-07-19 00:00:00-04:00,2023-07-19 00:00:00-04:00,448.7333949058071,450.13378992637126,447.8457858375397,448.9207763671875,448.9897878819555
2023-07-26 00:00:00-04:00,2023-07-26 00:00:00-04:00,448.200839261791,450.6860664227136,447.1258788196878,449.22650146484375,448.9059726212007
2023-08-02 00:00:00-04:00,2023-08-02 00:00:00-04:00,446.9976718762077,447.2639365437057,443.1514761959872,443.92071533203125,445.20770636984645
2023-08-09 00:00:00-04:00,2023-08-09 00:00:00-04:00,442.83585759535833,443.0035257740505,438.8219939587649,439.6011047363281,440.91275986640767
2023-08-16 00:00:00-04:00,2023-08-16 00:00:00-04:00,436.35651633977864,438.05279115617043,433.4669411881352,433.575439453125,435.7598661721528
2023-08-23 00:00:00-04:00,2023-08-23 00:00:00-04:00,433.19078439124,437.5498261300677,433.0428595792378,436.91864013671875,435.2963428546527
2023-08-30 00:00:00-04:00,2023-08-30 00:00:00-04:00,443.309235479391,445.4394429303478,442.58929464334733,444.7885437011719,444.01436878684757
2023-09-06 00:00:00-04:00,2023-09-06 00:00:00-04:00,442.2145570794409,442.3230553388208,437.687877273051,440.06463623046875,440.0054663059359
2023-09-13 00:00:00-04:00,2023-09-13 00:00:00-04:00,440.0646694356751,441.53410616679173,438.9403805915084,440.3506774902344,440.2372433791501
2023-09-20 00:00:00-04:00,2023-09-20 00:00:00-04:00,439.42971187500234,439.85526885225755,433.9072568669678,434.1151123046875,436.88126285961266
2023-09-27 00:00:00-04:00,2023-09-27 00:00:00-04:00,422.68424835223726,423.2582821384515,417.93377596991115,421.65496826171875,420.5960290541813
2023-10-04 00:00:00-04:00,2023-10-04 00:00:00-04:00,417.7160487474246,421.0413734105101,416.2216158289008,420.2793273925781,418.63149461970545
2023-10-11 00:00:00-04:00,2023-10-11 00:00:00-04:00,431.146052733547,432.0763281238045,428.71140778018,431.81903076171875,430.39386795199226
2023-10-18 00:00:00-04:00,2023-10-18 00:00:00-04:00,429.71098770321703,430.6907654020074,424.6635922134283,425.77203369140625,427.67717880771784
2023-10-25 00:00:00-04:00,2023-10-25 00:00:00-04:00,417.5378706394107,417.5675599565182,412.71808334201796,413.24261474609375,415.14282164926806
2023-11-01 00:00:00-04:00,2023-11-01 00:00:00-04:00,414.875627889451,419.13125785981424,414.33128345888326,418.2999267578125,416.73127065934875
2023-11-08 00:00:00-05:00,2023-11-08 00:00:00-05:00,433.03633411364973,433.57077206864216,430.38398755634427,432.73944091796875,431.9773798124932
2023-11-15 00:00:00-05:00,2023-11-15 00:00:00-05:00,445.466755702075,446.7236740079915,444.17027177282245,445.04119873046875,445.446972890407
2023-11-22 00:00:00-05:00,2023-11-22 00:00:00-05:00,450.28657573123513,451.6721277169718,449.2078234636699,450.3261413574219,450.43997559032084
2023-11-29 00:00:00-05:00,2023-11-29 00:00:00-05:00,452.4341556104476,453.5920994894751,449.51460515096267,449.92034912109375,451.5533523202189
2023-12-06 00:00:00-05:00,2023-12-06 00:00:00-05:00,454.0770262517531,454.1067155710068,449.6234471471,450.0688171386719,451.8650813590534
2023-12-13 00:00:00-05:00,2023-12-13 00:00:00-05:00,459.69841154047964,465.90375090072945,459.3322332132287,465.64642333984375,462.61799205697906
2023-12-20 00:00:00-05:00,2023-12-20 00:00:00-05:00,470.9725252251721,472.90029943659243,464.8712426631662,465.3084716796875,468.8857710498793
2023-12-27 00:00:00-05:00,2023-12-27 00:00:00-05:00,472.44320687732755,473.6555181808432,471.8966857698918,473.5064697265625,472.7761019753675
2024-01-03 00:00:00-05:00,2024-01-03 00:00:00-05:00,467.46479107021304,468.2200103628402,465.21905686223414,465.83514404296875,466.71953361253713
2024-01-10 00:00:00-05:00,2024-01-10 00:00:00-05:00,471.17128604970503,474.4405570663512,470.88310548192015,473.55615234375,472.6618312741357
2024-01-17 00:00:00-05:00,2024-01-17 00:00:00-05:00,468.8460411153515,469.8099282442227,466.9083201853339,469.3130798339844,468.35912421477826
2024-01-24 00:00:00-05:00,2024-01-24 00:00:00-05:00,484.7352346502704,485.6891750893112,481.82371029790653,482.33050537109375,483.75644269360885
2024-01-31 00:00:00-05:00,2024-01-31 00:00:00-05:00,485.54014437745394,485.99723643210365,479.8164408836042,479.8363342285156,482.9068386578539
2024-02-07 00:00:00-05:00,2024-02-07 00:00:00-05:00,493.1617993796684,495.3876705347539,492.2376382972266,494.96038818359375,493.81265441599027
2024-02-14 00:00:00-05:00,2024-02-14 00:00:00-05:00,493.6586500784336,495.9242776075879,491.28370013032355,495.42742919921875,493.60398886895575
2024-02-21 00:00:00-05:00,2024-02-21 00:00:00-05:00,492.2972932908916,494.2349839002045,490.4490014313832,494.07598876953125,492.34199266579384
2024-02-28 00:00:00-05:00,2024-02-28 00:00:00-05:00,502.1448086222286,503.66516356778334,501.7771456450688,503.0689697265625,502.72115460642607
2024-03-06 00:00:00-05:00,2024-03-06 00:00:00-05:00,507.33187155193156,508.8423100437982,505.21532291436665,506.53692626953125,507.0288164790824
2024-03-13 00:00:00-04:00,2024-03-13 00:00:00-04:00,513.8506024884553,514.0294606569565,511.2471213961914,512.7177734375,512.6382910265739
2024-03-20 00:00:00-04:00,2024-03-20 00:00:00-04:00,514.1114592851128,518.9458388177766,513.4236756826768,518.8062744140625,516.1847572502268
2024-03-27 00:00:00-04:00,2024-03-27 00:00:00-04:00,520.0323437649558,521.5275201709945,517.819451047799,521.4876098632812,519.6734856093967
2024-04-03 00:00:00-04:00,2024-04-03 00:00:00-04:00,516.0551172277823,519.2747717539253,516.0052901826223,517.7396850585938,517.6400309682738
2024-04-10 00:00:00-04:00,2024-04-10 00:00:00-04:00,511.828779291004,514.5001538955246,510.4432953613143,512.4667358398438,512.4717246284195
2024-04-17 00:00:00-04:00,2024-04-17 00:00:00-04:00,504.42268229635664,504.5921490117264,497.51497440556665,498.94036865234375,501.0535617086465
2024-04-24 00:00:00-04:00,2024-04-24 00:00:00-04:00,504.93102480196853,505.73841760700446,501.51206214168633,503.78472900390625,503.6252398743454
